//Index  Name						Damage  MP      BP      Range   Radio   Delay   Type	Effect	ReqLevel	ReqEnergy	ReqLeadership	ReqKillCount	ReqGuildStatus	DivisionStat1	DivisionValue1	DivisionStat2	DivisionValue2	SkillDamageType	ElementImprintBonus	AddDamageOption   DW      DK      FE      MG      DL      SU      RF      GL      RW      SL	GC
832	"Magic Gun Mastery"				263	0	0	0	0	0	0	0	0		0		0		0		0		-1		0		-1		0		0		105			0		  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3
835	"Death Ice Strengthener"			269	8	10	6	6	0	2	0	0		100		0		0		0		4		80		-1		0		0		105			0		  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3
836	"Death Ice Mastery"				270	8	10	7	7	0	2	0	0		100		0		0		0		4		80		-1		0		0		105			0		  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3
1001	"Add Ext Skill Damage"				0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1002	"Add Ext Skill Damage Count 1"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1003	"Add Ext Skill Damage Count 2"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1004	"Add Ext Skill Damage Count 3"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1005	"Add Ext Skill Damage Count 4"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1006	"Add Ext Skill Damage Count 5"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1007	"Add Ext Skill Extra Damage Rate"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1008	"Add Ext Skill Speed"				0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1009	"Add Ext Skill Radio"				0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1010	"Add Ext Skill Splash Damage"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1011	"Add Ext Skill Range"				0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1012	"Add Ext Skill Target Number"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1013	"Buff Synergy Effect"				0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1014	"Buff Synergy Effect"				0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1015	"Increase Skill Duration"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1016	"Iron Defense (Learned)"			3	70	31	0	0	30000	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1017	"Enhance Iron Defense"				3	70	31	0	0	30000	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1018	"Cooldown Time Reduction"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1019	"Add Ext Skill Remove Cooldown"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1020	"Add Weapon Physi Damage"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1021	"Add Weapon Magic Damage"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1022	"Add Penetration Effect"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1023	"Add Arrow Missile"				0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1024	"Add Debuff Toxic Rate"				151	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1025	"Add Debuff Chill Rate"				0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1026	"Add Debuff Bleed Rate"				0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1028	"Add Debuff Toxic Value"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1029	"Add Debuff Chill Value"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1030	"Add Debuff Bleed Value"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1032	"Add Debuff Toxic Count"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1033	"Add Debuff Chill Count"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1034	"Add Debuff Bleed Count"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1036	"Add Debuff Toxic Improved Value"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1037	"Add Debuff Chill Improved Value"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1038	"Add Debuff Bleed Improved Value"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1040	"Add Debuff Toxic Improved Rate"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1041	"Add Debuff Chill Improved Rate"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1042	"Add Debuff Bleed Improved Rate"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1046	"Add Debuff Toxic Rate"				0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1047	"Add Debuff Chill Rate"				0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1048	"Add Debuff Bleed Rate"				0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1050	"Add Debuff Toxic Value"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1051	"Add Debuff Chill Value"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1052	"Add Debuff Bleed Value"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1054	"Add Debuff Toxic Count"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1055	"Add Debuff Chill Count"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1056	"Add Debuff Bleed Count"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1058	"Add Debuff Toxic Improved Value"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1059	"Add Debuff Chill Improved Value"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1060	"Add Debuff Bleed Improved Value"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1062	"Add Debuff Toxic Improved Rate"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1063	"Add Debuff Chill Improved Rate"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1064	"Add Debuff Bleed Improved Rate"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1069	"Add Rageful Blow Extended"			60	25	22	3	4	0	3	0	0		0		0		0		0		1		150		-1		-1		0		125			0		  0	  4	  0	  0	  0	  0	  0	  0	  0	  0	  4
1071	"Add Death Stab Extended"			22	17	18	4	2	0	4	0	0		0		0		0		0		1		150		-1		-1		0		105			0		  0	  4	  0	  0	  0	  0	  0	  0	  0	  0	  4
1072	"Add Fire Blow Extended"			120	17	17	5	2	0	1	0	0		0		0		0		0		1		150		-1		-1		0		105			1		  0	  4	  0	  0	  0	  0	  0	  0	  0	  0	  4
1075	"Add Meteor Strike Extended"			100	92	17	7	2	0	3	0	0		0		0		0		0		4		170		-1		-1		0		110			1		  4	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
1076	"Add Meteor Shower Extended"			105	105	20	6	6	500	3	0	0		0		0		0		0		4		200		-1		-1		0		130			0		  4	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
1078	"Add Evil Spirit Extended"			45	108	7	6	6	0	5	0	0		0		0		0		0		4		150		-1		-1		0		110			0		  4	  0	  0	  4	  0	  0	  0	  0	  0	  0	  0
1081	"Add Triple Shot Extended"			0	9	4	6	6	0	4	0	0		0		0		0		0		2		100		-1		-1		0		160			0		  0	  0	  4	  0	  0	  0	  0	  0	  0	  0	  0
1083	"Add Five Shot Extended"			22	11	7	6	6	0	4	0	0		0		0		0		0		2		100		-1		-1		0		105			0		  0	  0	  4	  0	  0	  0	  0	  0	  0	  0	  0
1085	"Add Focus Shot Extended"			110	12	9	7	0	0	4	0	0		0		0		0		0		2		100		-1		-1		0		130			1		  0	  0	  4	  0	  0	  0	  0	  0	  0	  0	  0
1087	"Add Lightning Storm Extended"			110	110	11	6	6	0	4	84	0		0		0		0		0		4		250		-1		-1		0		115			0		  0	  0	  0	  4	  0	  0	  0	  0	  0	  0	  0
1088	"Add Evil Spirit Extended"			45	108	7	6	6	0	5	0	0		0		0		0		0		4		150		-1		-1		0		110			0		  0	  0	  0	  4	  0	  0	  0	  0	  0	  0	  0
1089	"Add Dark Blast Extended"			120	92	17	7	2	0	5	0	0		0		0		0		0		4		170		-1		-1		0		110			1		  0	  0	  0	  4	  0	  0	  0	  0	  0	  0	  0
1092	"Add Fire Slash Extended"			80	15	20	3	6	0	5	0	0		0		0		0		0		1		150		-1		-1		0		105			0		  0	  0	  0	  4	  0	  0	  0	  0	  0	  0	  0
1094	"Add Fire Blood Extended"			330	19	28	3	2	0	1	157	0		0		0		0		0		1		750		-1		-1		0		105			1		  0	  0	  0	  4	  0	  0	  0	  0	  0	  0	  0
1095	"Add Aqua Blood Extended"			330	19	28	3	2	0	2	86	0		0		0		0		0		1		750		-1		-1		0		105			1		  0	  0	  0	  4	  0	  0	  0	  0	  0	  0	  0
1096	"Add Fire Burst Extended"			100	25	8	6	3	0	1	0	0		0		0		0		0		1		100		-1		-1		0		135			0		  0	  0	  0	  0	  4	  0	  0	  0	  0	  0	  0
1098	"Add Birds Extended"				190	60	17	6	6	0	5	0	0		0		0		0		0		1		150		-1		-1		0		105			0		  0	  0	  0	  0	  4	  0	  0	  0	  0	  0	  0
1099	"Add Wind Soul Extended"			85	60	17	6	2	0	4	0	0		0		0		0		0		1		250		-1		-1		0		105			1		  0	  0	  0	  0	  4	  0	  0	  0	  0	  0	  0
1102	"Add Fire Beast Extended"			100	95	11	7	2	500	1	0	0		0		0		0		0		4		170		-1		-1		0		105			1		  0	  0	  0	  0	  0	  4	  0	  0	  0	  0	  0
1103	"Add Red Storm Extended"			95	105	10	6	5	0	4	85	0		0		0		0		0		4		200		-1		-1		0		105			0		  0	  0	  0	  0	  0	  4	  0	  0	  0	  0	  0
1105	"Add Aqua Beast Extended"			100	95	11	7	2	500	2	0	0		0		0		0		0		4		170		-1		-1		0		105			1		  0	  0	  0	  0	  0	  4	  0	  0	  0	  0	  0
1111	"Add Dragon Lore Extended"			0	42	17	3	5	700	3	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  0	  0	  0	  0	  0	  0	  4	  0	  0	  0	  0
1112	"Add Chain Driver Extended"			0	22	18	4	0	700	2	86	0		0		0		0		0		-1		-1		-1		-1		0		105			0		  0	  0	  0	  0	  0	  0	  4	  0	  0	  0	  0
1113	"Add Dark Side Extended"			0	92	7	6	3	0	3	0	0		0		0		0		0		-1		-1		-1		-1		0		115			0		  0	  0	  0	  0	  0	  0	  4	  0	  0	  0	  0
1117	"Add Magic Pin Extended"			80	40	22	3	0	500	2	0	0		0		0		0		0		2		-1		-1		-1		0		100			0		  0	  0	  0	  0	  0	  0	  0	  4	  0	  0	  0
1118	"Add Breche Extended"				400	40	23	4	3	500	1	0	0		0		0		0		0		2		-1		-1		-1		0		110			0		  0	  0	  0	  0	  0	  0	  0	  4	  0	  0	  0
1119	"Add Shining Peak Extended"			70	52	24	4	4	0	4	0	0		0		0		0		0		1		-1		-1		-1		0		110			0		  0	  0	  0	  0	  0	  0	  0	  4	  0	  0	  0
1125	"Add Toxic Explosion"				25000	40	30	6	0	1000	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1126	"Add Chill Explosion"				25000	40	30	6	0	1000	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1127	"Add Bleed Explosion"				25000	40	30	6	0	1000	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1129	"Add Toxic Explosion Damage"			100	40	30	6	0	1000	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1130	"Add Chill Explosion Damage"			100	40	30	6	0	1000	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1131	"Add Bleed Explosion Damage"			100	40	30	6	0	1000	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1133	"Add Toxic Explosion Effect"			100	40	30	6	0	1000	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1134	"Add Chill Explosion Effect"			100	40	30	6	0	1000	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1135	"Add Bleed Explosion Effect"			100	40	30	6	0	1000	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1137	"Add Max HP"					0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1138	"Add Stat Point"				0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1139	"Add Impenetrable Defense"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1140	"Increase Defense of Lv. 4 Wings /Cape"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1141	"Add Physi Damage"				0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1142	"Add Magic Damage"				0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1143	"Add Stat Point"				0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1144	"Add Skill Damage"				0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1145	"Increase ATK of Lv. 4 Wings /Cape"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1146	"Add Damage"					0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1147	"Add Spirit Hook Extended"			255	27	21	3	2	0	2	0	0		0		0		0		0		3		10		-1		-1		0		105			1		  0	  0	  0	  0	  0	  0	  4	  0	  0	  0	  0
1148	"Add Magic Arrow Extended"			100	15	5	8	8	0	5	0	0		0		0		0		0		4		500		-1		-1		0		100			0		  0	  0	  0	  0	  0	  0	  0	  0	  4	  0	  0
1149	"Add Plasma Ball Extended"			100	120	35	8	5	4000	5	0	0		0		0		0		0		4		200		-1		-1		0		110			0		  0	  0	  0	  0	  0	  0	  0	  0	  4	  0	  0
1150	"Add Shock Blast Extended"			100	80	37	8	4	0	5	0	0		0		0		0		0		4		100		-1		-1		0		115			1		  0	  0	  0	  0	  0	  0	  0	  0	  4	  0	  0
1151	"Add Ext Skill Ground Speed"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  0	  0	  0	  0	  0	  0	  0	  0	  4	  0	  0
1152	"Increase Plasma Attack Speed"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  0	  0	  0	  0	  0	  0	  0	  0	  4	  0	  0
1153	"Add Ext Skill Splash Radio"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  0	  0	  0	  0	  0	  0	  0	  0	  4	  0	  0
1154	"Add Ext Skill Splash Count"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  0	  0	  0	  0	  0	  0	  0	  0	  4	  0	  0
1155	"Add Death Scythe Extended"			95	120	20	6	6	0	5	306	0		0		0		0		0		4		200		-1		-1		0		105			1		  0	  0	  0	  0	  0	  4	  0	  0	  0	  0	  0
1156	"Add Weapon Curse Damage"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1157	"Add Curse Damage"				0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1158	"Add Sword Inertia Extended"			10	7	5	7	6	0	5	0	0		0		0		0		0		2		150		-1		-1		0		100			0		  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	  0
1159	"Add Bat Flock Extended"			90	15	7	6	6	0	5	315	0		0		0		0		0		2		150		-1		-1		0		100			0		  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	  0
1160	"Add Pierce Attack Extended"			170	20	10	6	0	0	5	0	0		0		0		0		0		2		150		-1		-1		0		120			1		  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	  0
1166	"Add Debuff Toxic Target"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1167	"Add Debuff Toxic Improved Target"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1168	"Add Debuff Bleed Target"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1169	"Add Debuff Bleed Improved Target"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1170	"Add Debuff Chill Target"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1171	"Add Debuff Chill Improved Target"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1172	"Add Debuff Toxic Range"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1174	"Add Debuff Bleed Range"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1176	"Add Debuff Chill Range"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1178	"Add Debuff Toxic Chance"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1179	"Add Debuff Toxic Improved Chance"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1180	"Add Debuff Bleed Chance"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1181	"Add Debuff Bleed Improved Chance"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1182	"Add Debuff Chill Chance"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1183	"Add Debuff Chill Improved Chance"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1184	"Add Debuff Toxic Chance"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1185	"Add Debuff Toxic Improved Chance"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1186	"Add Debuff Bleed Chance"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1187	"Add Debuff Bleed Improved Chance"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1188	"Add Debuff Chill Chance"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1189	"Add Debuff Chill Improved Chance"		0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1190	"Add Debuff Toxic Target"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1191	"Add Debuff Bleed Target"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1192	"Add Debuff Chill Target"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1193	"Add 4th Wing Defense"				0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1194	"Add 4th Wing Damage"				0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1195	"Add 4th Wing Curse Damage"			0	0	0	0	0	0	0	0	0		0		0		0		0		-1		-1		-1		-1		1		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1196	"Add Toxic Explosion Damage"			100	40	30	6	0	1000	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
1197	"Add Bleed Explosion Damage"			100	40	30	6	0	1000	0	0	0		0		0		0		0		-1		-1		-1		-1		0		100			0		  4	  4	  4	  4	  4	  4	  4	  4	  4	  4	  4
